id_venta,fecha,id_producto,cantidad,total
93061,2026-02-25,PROD-001,5,77.5
93062,2026-01-18,PROD-005,2,200.0
93063,2026-01-04,PROD-006,4,181.0
93064,2026-02-21,PROD-004,2,10.0
93065,2026-01-11,PROD-001,5,77.5
93066,2026-01-25,PROD-002,10,250.0
93067,2026-02-09,PROD-005,10,1000.0
93068,2026-01-30,PROD-001,6,93.0
93069,2026-01-10,PROD-001,4,62.0
93070,2026-02-25,PROD-002,4,100.0
93071,2026-01-15,PROD-006,1,45.25
93072,2026-01-02,PROD-003,7,76.93
93073,2026-02-03,PROD-001,6,93.0
93074,2026-02-07,PROD-001,2,31.0
93075,2026-02-13,PROD-002,1,25.0
93076,2026-01-15,PROD-001,9,139.5
93077,2026-01-22,PROD-005,6,600.0
93078,2026-02-15,PROD-004,8,40.0
93079,2026-02-12,PROD-006,2,90.5
93080,2026-01-20,PROD-006,8,362.0
93081,2026-02-12,PROD-006,1,45.25
93082,2026-01-15,PROD-004,1,5.0
93083,2026-02-22,PROD-001,4,62.0
93084,2026-02-24,PROD-005,4,400.0
93085,2026-01-11,PROD-003,8,87.92
93086,2026-01-05,PROD-004,6,30.0
93087,2026-02-02,PROD-002,2,50.0
93088,2026-02-04,PROD-006,1,45.25
93089,2026-01-25,PROD-004,5,25.0
93090,2026-01-11,PROD-002,10,250.0
93091,2026-01-25,PROD-006,7,316.75
93092,2026-02-02,PROD-004,6,30.0
93093,2026-01-23,PROD-001,6,93.0
93094,2026-01-17,PROD-002,10,250.0
93095,2026-01-28,PROD-006,2,90.5
93096,2026-02-23,PROD-001,2,31.0
93097,2026-01-29,PROD-006,6,271.5
93098,2026-01-15,PROD-001,2,31.0
93099,2026-01-21,PROD-002,4,100.0
93100,2026-01-22,PROD-006,7,316.75
93101,2026-01-01,PROD-001,10,155.0
93102,2026-01-12,PROD-001,2,31.0
93103,2026-02-27,PROD-004,3,15.0
93104,2026-01-24,PROD-002,6,150.0
93105,2026-01-16,PROD-004,7,35.0
93106,2026-02-25,PROD-001,2,31.0
93107,2026-02-02,PROD-001,2,31.0
93108,2026-02-17,PROD-001,5,77.5
93109,2026-01-23,PROD-001,1,15.5
93110,2026-01-11,PROD-005,2,200.0
93111,2026-01-15,PROD-001,6,93.0
93112,2026-01-19,PROD-005,2,200.0
93113,2026-02-09,PROD-002,5,125.0
93114,2026-01-07,PROD-006,1,45.25
93115,2026-01-20,PROD-003,5,54.95
93116,2026-01-10,PROD-006,4,181.0
93117,2026-01-23,PROD-001,3,46.5
93118,2026-01-30,PROD-003,6,65.94
93119,2026-01-03,PROD-006,2,90.5
93120,2026-01-08,PROD-005,4,400.0
93121,2026-02-28,PROD-001,10,155.0
93122,2026-01-04,PROD-004,8,40.0
93123,2026-02-15,PROD-005,6,600.0
93124,2026-02-27,PROD-005,3,300.0
93125,2026-02-23,PROD-005,4,400.0
93126,2026-01-06,PROD-003,10,109.9
93127,2026-02-11,PROD-001,5,77.5
93128,2026-02-23,PROD-003,6,65.94
93129,2026-01-01,PROD-002,5,125.0
93130,2026-02-20,PROD-006,7,316.75
93131,2026-02-09,PROD-004,6,30.0
93132,2026-01-30,PROD-003,5,54.95
93133,2026-01-12,PROD-003,3,32.97
93134,2026-01-17,PROD-001,10,155.0
93135,2026-01-29,PROD-004,10,50.0
93136,2026-02-12,PROD-002,5,125.0
93137,2026-01-13,PROD-004,2,10.0
93138,2026-01-08,PROD-005,3,300.0
93139,2026-02-24,PROD-005,1,100.0
93140,2026-01-05,PROD-005,10,1000.0
93141,2026-02-17,PROD-003,10,109.9
93142,2026-02-03,PROD-004,3,15.0
93143,2026-01-17,PROD-002,1,25.0
93144,2026-02-27,PROD-003,10,109.9
93145,2026-02-08,PROD-005,10,1000.0
93146,2026-01-29,PROD-006,6,271.5
93147,2026-02-15,PROD-005,8,800.0
93148,2026-01-26,PROD-006,5,226.25
93149,2026-01-11,PROD-005,10,1000.0
93150,2026-02-13,PROD-003,5,54.95
93151,2026-02-14,PROD-005,5,500.0
93152,2026-03-01,PROD-001,4,62.0
93153,2026-02-23,PROD-005,10,1000.0
93154,2026-02-07,PROD-004,7,35.0
93155,2026-01-30,PROD-006,8,362.0
93156,2026-01-06,PROD-006,7,316.75
93157,2026-02-21,PROD-004,6,30.0
93158,2026-02-28,PROD-001,6,93.0
93159,2026-01-06,PROD-001,3,46.5
93160,2026-01-25,PROD-001,8,124.0
93161,2026-02-22,PROD-002,2,50.0
93162,2026-02-18,PROD-006,10,452.5
93163,2026-02-17,PROD-001,2,31.0
93164,2026-02-03,PROD-004,9,45.0
93165,2026-01-02,PROD-004,5,25.0
93166,2026-01-11,PROD-003,10,109.9
93167,2026-01-12,PROD-006,9,407.25
93168,2026-01-20,PROD-001,4,62.0
93169,2026-01-16,PROD-002,1,25.0
93170,2026-01-23,PROD-001,4,62.0
93171,2026-02-13,PROD-002,3,75.0
93172,2026-01-09,PROD-006,5,226.25
93173,2026-02-12,PROD-005,9,900.0
93174,2026-01-13,PROD-002,7,175.0
93175,2026-01-20,PROD-002,6,150.0
93176,2026-01-02,PROD-006,5,226.25
93177,2026-02-21,PROD-002,2,50.0
93178,2026-02-23,PROD-003,2,21.98
93179,2026-01-24,PROD-004,3,15.0
93180,2026-01-29,PROD-005,3,300.0
93181,2026-01-18,PROD-006,6,271.5
93182,2026-01-30,PROD-002,10,250.0
93183,2026-01-24,PROD-001,5,77.5
93184,2026-02-01,PROD-005,4,400.0
93185,2026-01-31,PROD-004,7,35.0
93186,2026-01-27,PROD-001,4,62.0
93187,2026-02-06,PROD-006,7,316.75
93188,2026-01-19,PROD-003,10,109.9
93189,2026-01-21,PROD-004,4,20.0
93190,2026-03-01,PROD-006,4,181.0
93191,2026-01-10,PROD-005,3,300.0
93192,2026-01-07,PROD-006,6,271.5
93193,2026-01-15,PROD-004,1,5.0
93194,2026-02-01,PROD-002,3,75.0
93195,2026-02-08,PROD-001,9,139.5
93196,2026-02-19,PROD-004,3,15.0
93197,2026-02-12,PROD-001,4,62.0
93198,2026-02-17,PROD-005,10,1000.0
93199,2026-01-02,PROD-005,6,600.0
93200,2026-02-21,PROD-004,2,10.0
93201,2026-02-16,PROD-005,2,200.0
93202,2026-01-17,PROD-006,4,181.0
93203,2026-01-29,PROD-004,9,45.0
93204,2026-02-12,PROD-003,7,76.93
93205,2026-01-30,PROD-004,10,50.0
93206,2026-01-23,PROD-005,1,100.0
93207,2026-01-20,PROD-005,4,400.0
93208,2026-01-16,PROD-005,9,900.0
93209,2026-02-02,PROD-004,9,45.0
93210,2026-02-19,PROD-002,2,50.0
93211,2026-01-10,PROD-003,2,21.98
93212,2026-02-05,PROD-005,10,1000.0
93213,2026-01-17,PROD-004,10,50.0
93214,2026-02-10,PROD-002,8,200.0
93215,2026-02-01,PROD-001,9,139.5
93216,2026-01-15,PROD-006,7,316.75
93217,2026-02-09,PROD-001,10,155.0
93218,2026-01-18,PROD-004,8,40.0
93219,2026-01-27,PROD-005,7,700.0
93220,2026-01-12,PROD-006,10,452.5
93221,2026-02-22,PROD-001,9,139.5
93222,2026-01-20,PROD-001,4,62.0
93223,2026-01-28,PROD-002,2,50.0
93224,2026-01-31,PROD-006,4,181.0
93225,2026-01-22,PROD-003,1,10.99
93226,2026-01-16,PROD-006,4,181.0
93227,2026-02-06,PROD-001,6,93.0
93228,2026-02-11,PROD-006,2,90.5
93229,2026-01-07,PROD-003,2,21.98
93230,2026-01-11,PROD-003,7,76.93
93231,2026-02-16,PROD-005,6,600.0
93232,2026-02-06,PROD-006,5,226.25
93233,2026-01-05,PROD-004,9,45.0
93234,2026-02-09,PROD-003,10,109.9
93235,2026-01-03,PROD-006,1,45.25
93236,2026-02-13,PROD-002,3,75.0
93237,2026-01-15,PROD-005,2,200.0
93238,2026-02-22,PROD-006,5,226.25
93239,2026-02-03,PROD-001,7,108.5
93240,2026-01-08,PROD-004,7,35.0
93241,2026-02-19,PROD-004,9,45.0
93242,2026-02-07,PROD-001,7,108.5
93243,2026-03-01,PROD-002,4,100.0
93244,2026-01-17,PROD-003,8,87.92
93245,2026-02-27,PROD-006,9,407.25
93246,2026-02-27,PROD-002,10,250.0
93247,2026-02-08,PROD-005,7,700.0
93248,2026-01-07,PROD-004,7,35.0
93249,2026-01-10,PROD-004,5,25.0
93250,2026-02-26,PROD-003,7,76.93
93251,2026-01-15,PROD-002,10,250.0
93252,2026-03-01,PROD-005,2,200.0
93253,2026-02-03,PROD-004,1,5.0
93254,2026-02-19,PROD-002,4,100.0
93255,2026-02-20,PROD-004,3,15.0
93256,2026-01-29,PROD-001,9,139.5
93257,2026-01-07,PROD-005,7,700.0
93258,2026-02-10,PROD-002,5,125.0
93259,2026-01-09,PROD-003,2,21.98
93260,2026-02-02,PROD-006,10,452.5
93261,2026-02-08,PROD-005,6,600.0
93262,2026-01-30,PROD-002,4,100.0
93263,2026-01-06,PROD-001,2,31.0
93264,2026-02-21,PROD-002,6,150.0
93265,2026-01-16,PROD-001,1,15.5
93266,2026-02-11,PROD-003,2,21.98
93267,2026-02-22,PROD-006,8,362.0
93268,2026-02-08,PROD-002,7,175.0
93269,2026-02-16,PROD-003,10,109.9
93270,2026-02-03,PROD-006,9,407.25
93271,2026-02-01,PROD-001,2,31.0
93272,2026-01-30,PROD-006,8,362.0
93273,2026-01-07,PROD-002,10,250.0
93274,2026-01-19,PROD-002,5,125.0
93275,2026-01-09,PROD-006,1,45.25
93276,2026-02-03,PROD-006,8,362.0
93277,2026-02-04,PROD-003,2,21.98
93278,2026-02-20,PROD-003,6,65.94
93279,2026-01-16,PROD-006,5,226.25
93280,2026-02-23,PROD-004,2,10.0
93281,2026-02-05,PROD-002,4,100.0
93282,2026-01-21,PROD-005,10,1000.0
93283,2026-01-29,PROD-001,4,62.0
93284,2026-02-15,PROD-006,1,45.25
93285,2026-02-05,PROD-006,9,407.25
93286,2026-02-23,PROD-002,9,225.0
93287,2026-02-10,PROD-003,7,76.93
93288,2026-01-30,PROD-006,1,45.25
93289,2026-03-01,PROD-002,10,250.0
93290,2026-02-06,PROD-004,6,30.0
93291,2026-01-10,PROD-001,8,124.0
93292,2026-01-20,PROD-001,10,155.0
93293,2026-02-05,PROD-003,9,98.91
93294,2026-01-10,PROD-005,10,1000.0
93295,2026-02-05,PROD-005,8,800.0
93296,2026-01-09,PROD-003,8,87.92
93297,2026-02-24,PROD-002,10,250.0
93298,2026-01-27,PROD-003,9,98.91
93299,2026-02-20,PROD-005,9,900.0
93300,2026-02-26,PROD-002,8,200.0
93301,2026-02-22,PROD-005,6,600.0
93302,2026-01-14,PROD-003,4,43.96
93303,2026-01-04,PROD-002,2,50.0
93304,2026-02-01,PROD-001,4,62.0
93305,2026-01-09,PROD-003,6,65.94
93306,2026-01-01,PROD-006,5,226.25
93307,2026-01-17,PROD-002,4,100.0
93308,2026-02-27,PROD-002,8,200.0
93309,2026-01-16,PROD-003,7,76.93
93310,2026-01-13,PROD-005,6,600.0
93311,2026-02-21,PROD-003,3,32.97
93312,2026-01-31,PROD-005,3,300.0
93313,2026-02-02,PROD-002,3,75.0
93314,2026-02-13,PROD-004,8,40.0
93315,2026-02-17,PROD-004,5,25.0
93316,2026-01-24,PROD-004,2,10.0
93317,2026-02-06,PROD-001,5,77.5
93318,2026-01-24,PROD-004,6,30.0
93319,2026-01-24,PROD-002,3,75.0
93320,2026-01-04,PROD-001,4,62.0
93321,2026-02-14,PROD-003,2,21.98
93322,2026-02-19,PROD-006,5,226.25
93323,2026-02-27,PROD-006,5,226.25
93324,2026-01-08,PROD-005,5,500.0
93325,2026-01-01,PROD-001,7,108.5
93326,2026-02-06,PROD-004,4,20.0
93327,2026-02-25,PROD-003,8,87.92
93328,2026-01-23,PROD-006,5,226.25
93329,2026-01-13,PROD-002,2,50.0
93330,2026-02-23,PROD-003,5,54.95
93331,2026-01-15,PROD-001,4,62.0
93332,2026-02-21,PROD-006,10,452.5
93333,2026-01-02,PROD-004,2,10.0
93334,2026-02-28,PROD-005,4,400.0
93335,2026-01-01,PROD-001,1,15.5
93336,2026-02-27,PROD-001,5,77.5
93337,2026-02-24,PROD-003,7,76.93
93338,2026-02-11,PROD-006,10,452.5
93339,2026-01-01,PROD-006,1,45.25
93340,2026-01-04,PROD-003,2,21.98
93341,2026-01-28,PROD-005,3,300.0
93342,2026-02-22,PROD-006,4,181.0
93343,2026-01-17,PROD-004,2,10.0
93344,2026-02-26,PROD-003,2,21.98
93345,2026-01-13,PROD-002,2,50.0
93346,2026-02-19,PROD-001,6,93.0
93347,2026-01-25,PROD-002,5,125.0
93348,2026-02-17,PROD-006,2,90.5
93349,2026-02-24,PROD-005,2,200.0
93350,2026-01-04,PROD-004,7,35.0
93351,2026-02-25,PROD-004,2,10.0
93352,2026-01-14,PROD-001,10,155.0
93353,2026-02-17,PROD-006,1,45.25
93354,2026-01-08,PROD-001,2,31.0
93355,2026-01-28,PROD-005,2,200.0
93356,2026-02-23,PROD-004,5,25.0
93357,2026-01-09,PROD-003,6,65.94
93358,2026-02-07,PROD-006,10,452.5
93359,2026-01-09,PROD-004,3,15.0
93360,2026-02-17,PROD-005,3,300.0
93361,2026-02-04,PROD-002,1,25.0
93362,2026-01-11,PROD-001,6,93.0
93363,2026-02-23,PROD-001,3,46.5
93364,2026-01-05,PROD-002,3,75.0
93365,2026-01-25,PROD-005,1,100.0
93366,2026-01-18,PROD-003,3,32.97
93367,2026-02-09,PROD-001,9,139.5
93368,2026-02-28,PROD-006,3,135.75
93369,2026-01-13,PROD-005,10,1000.0
93370,2026-01-13,PROD-005,1,100.0
93371,2026-01-10,PROD-001,6,93.0
93372,2026-01-08,PROD-002,2,50.0
93373,2026-02-16,PROD-005,7,700.0
93374,2026-01-31,PROD-001,9,139.5
93375,2026-01-10,PROD-001,4,62.0
93376,2026-01-08,PROD-001,1,15.5
93377,2026-01-03,PROD-003,2,21.98
93378,2026-01-19,PROD-003,3,32.97
93379,2026-01-28,PROD-004,2,10.0
93380,2026-01-24,PROD-005,6,600.0
93381,2026-01-16,PROD-006,7,316.75
93382,2026-02-04,PROD-005,9,900.0
93383,2026-02-24,PROD-005,9,900.0
93384,2026-01-12,PROD-006,8,362.0
93385,2026-01-30,PROD-004,5,25.0
93386,2026-01-01,PROD-006,1,45.25
93387,2026-01-19,PROD-006,5,226.25
93388,2026-01-18,PROD-003,5,54.95
93389,2026-01-03,PROD-004,6,30.0
93390,2026-02-23,PROD-005,2,200.0
93391,2026-01-10,PROD-001,8,124.0
93392,2026-01-17,PROD-005,2,200.0
93393,2026-02-26,PROD-003,1,10.99
93394,2026-02-16,PROD-003,9,98.91
93395,2026-02-24,PROD-003,4,43.96
93396,2026-01-12,PROD-004,8,40.0
93397,2026-02-23,PROD-002,4,100.0
93398,2026-02-11,PROD-005,5,500.0
93399,2026-02-19,PROD-004,2,10.0
93400,2026-02-16,PROD-003,8,87.92
93401,2026-01-26,PROD-002,8,200.0
93402,2026-01-29,PROD-006,6,271.5
93403,2026-02-27,PROD-002,4,100.0
93404,2026-02-22,PROD-005,3,300.0
93405,2026-02-06,PROD-002,7,175.0
93406,2026-02-26,PROD-001,10,155.0
93407,2026-02-21,PROD-003,7,76.93
93408,2026-01-25,PROD-003,8,87.92
93409,2026-01-31,PROD-001,8,124.0
93410,2026-02-08,PROD-002,1,25.0
93411,2026-01-17,PROD-002,5,125.0
93412,2026-02-28,PROD-002,10,250.0
93413,2026-02-26,PROD-006,2,90.5
93414,2026-01-04,PROD-006,5,226.25
93415,2026-02-25,PROD-004,4,20.0
93416,2026-02-17,PROD-001,4,62.0
93417,2026-01-05,PROD-003,3,32.97
93418,2026-01-29,PROD-002,5,125.0
93419,2026-02-07,PROD-001,3,46.5
93420,2026-01-24,PROD-003,3,32.97
93421,2026-01-16,PROD-004,8,40.0
93422,2026-01-20,PROD-003,8,87.92
93423,2026-01-21,PROD-004,4,20.0
93424,2026-02-17,PROD-001,5,77.5
93425,2026-02-27,PROD-006,9,407.25
93426,2026-03-01,PROD-003,4,43.96
93427,2026-01-15,PROD-005,5,500.0
93428,2026-01-09,PROD-005,2,200.0
93429,2026-01-19,PROD-001,4,62.0
93430,2026-01-23,PROD-006,7,316.75
93431,2026-01-25,PROD-001,1,15.5
93432,2026-01-16,PROD-004,8,40.0
93433,2026-01-28,PROD-003,3,32.97
93434,2026-01-15,PROD-005,7,700.0
93435,2026-02-23,PROD-004,4,20.0
93436,2026-01-28,PROD-003,9,98.91
93437,2026-02-08,PROD-006,2,90.5
93438,2026-01-05,PROD-005,8,800.0
93439,2026-01-04,PROD-006,5,226.25
93440,2026-02-27,PROD-001,8,124.0
93441,2026-02-28,PROD-006,4,181.0
93442,2026-02-22,PROD-003,1,10.99
93443,2026-01-13,PROD-002,6,150.0
93444,2026-01-29,PROD-004,6,30.0
93445,2026-02-10,PROD-003,8,87.92
93446,2026-02-26,PROD-001,6,93.0
93447,2026-01-02,PROD-004,8,40.0
93448,2026-02-27,PROD-006,5,226.25
93449,2026-01-16,PROD-002,2,50.0
93450,2026-02-21,PROD-004,4,20.0
93451,2026-01-04,PROD-004,7,35.0
93452,2026-01-02,PROD-001,2,31.0
93453,2026-01-29,PROD-005,4,400.0
93454,2026-02-28,PROD-002,6,150.0
93455,2026-02-13,PROD-001,1,15.5
93456,2026-02-09,PROD-003,2,21.98
93457,2026-02-16,PROD-001,2,31.0
93458,2026-01-10,PROD-003,1,10.99
93459,2026-02-23,PROD-006,4,181.0
93460,2026-01-06,PROD-004,10,50.0
93461,2026-02-08,PROD-001,7,108.5
93462,2026-01-09,PROD-003,10,109.9
93463,2026-01-15,PROD-004,5,25.0
93464,2026-01-10,PROD-006,4,181.0
93465,2026-01-06,PROD-005,3,300.0
93466,2026-01-06,PROD-004,3,15.0
93467,2026-02-18,PROD-005,2,200.0
93468,2026-01-20,PROD-001,4,62.0
93469,2026-02-03,PROD-006,6,271.5
93470,2026-02-20,PROD-001,7,108.5
93471,2026-02-25,PROD-006,7,316.75
93472,2026-02-28,PROD-002,10,250.0
93473,2026-01-23,PROD-002,2,50.0
93474,2026-02-28,PROD-003,7,76.93
93475,2026-02-05,PROD-002,10,250.0
93476,2026-02-01,PROD-005,9,900.0
93477,2026-01-31,PROD-001,8,124.0
93478,2026-01-19,PROD-001,5,77.5
93479,2026-01-09,PROD-002,3,75.0
93480,2026-01-28,PROD-006,5,226.25
93481,2026-01-28,PROD-002,5,125.0
93482,2026-02-02,PROD-001,5,77.5
93483,2026-01-01,PROD-004,8,40.0
93484,2026-01-23,PROD-006,4,181.0
93485,2026-01-22,PROD-002,8,200.0
93486,2026-01-24,PROD-005,9,900.0
93487,2026-02-05,PROD-003,4,43.96
93488,2026-02-18,PROD-003,3,32.97
93489,2026-01-07,PROD-006,5,226.25
93490,2026-02-14,PROD-001,5,77.5
93491,2026-01-02,PROD-001,10,155.0
93492,2026-02-01,PROD-004,3,15.0
93493,2026-02-09,PROD-006,4,181.0
93494,2026-02-25,PROD-006,1,45.25
93495,2026-02-11,PROD-004,8,40.0
93496,2026-02-03,PROD-006,3,135.75
93497,2026-01-01,PROD-006,8,362.0
93498,2026-02-17,PROD-006,2,90.5
93499,2026-02-18,PROD-005,7,700.0
93500,2026-01-13,PROD-003,1,10.99
93501,2026-01-18,PROD-005,9,900.0
93502,2026-02-28,PROD-006,1,45.25
93503,2026-02-28,PROD-001,10,155.0
93504,2026-02-20,PROD-004,8,40.0
93505,2026-02-15,PROD-006,10,452.5
93506,2026-01-18,PROD-001,10,155.0
93507,2026-01-21,PROD-004,6,30.0
93508,2026-01-20,PROD-004,1,5.0
93509,2026-01-24,PROD-002,2,50.0
93510,2026-01-14,PROD-003,1,10.99
93511,2026-02-02,PROD-004,5,25.0
93512,2026-02-12,PROD-002,4,100.0
93513,2026-01-19,PROD-002,5,125.0
93514,2026-01-14,PROD-005,2,200.0
93515,2026-01-22,PROD-004,7,35.0
93516,2026-02-01,PROD-002,9,225.0
93517,2026-01-07,PROD-005,5,500.0
93518,2026-01-12,PROD-006,5,226.25
93519,2026-01-07,PROD-001,3,46.5
93520,2026-02-13,PROD-001,10,155.0
93521,2026-02-23,PROD-003,10,109.9
93522,2026-01-19,PROD-005,7,700.0
93523,2026-01-31,PROD-002,5,125.0
93524,2026-02-22,PROD-006,5,226.25
93525,2026-02-12,PROD-004,6,30.0
93526,2026-01-07,PROD-006,9,407.25
93527,2026-01-02,PROD-006,4,181.0
93528,2026-01-18,PROD-005,9,900.0
93529,2026-02-13,PROD-003,7,76.93
93530,2026-01-31,PROD-001,4,62.0
93531,2026-02-05,PROD-001,5,77.5
93532,2026-01-02,PROD-003,5,54.95
93533,2026-02-08,PROD-001,4,62.0
93534,2026-02-18,PROD-005,7,700.0
93535,2026-02-07,PROD-002,2,50.0
93536,2026-01-18,PROD-002,10,250.0
93537,2026-02-25,PROD-003,2,21.98
93538,2026-01-28,PROD-002,3,75.0
93539,2026-02-03,PROD-006,6,271.5
93540,2026-02-28,PROD-005,2,200.0
93541,2026-02-05,PROD-002,6,150.0
93542,2026-01-24,PROD-006,6,271.5
93543,2026-01-05,PROD-002,1,25.0
93544,2026-01-26,PROD-003,8,87.92
93545,2026-01-27,PROD-001,2,31.0
93546,2026-02-27,PROD-003,9,98.91
93547,2026-02-13,PROD-005,4,400.0
93548,2026-03-01,PROD-002,1,25.0
93549,2026-01-09,PROD-002,7,175.0
93550,2026-01-22,PROD-003,3,32.97
93551,2026-02-04,PROD-002,3,75.0
93552,2026-02-27,PROD-005,5,500.0
93553,2026-02-13,PROD-002,4,100.0
93554,2026-02-12,PROD-002,4,100.0
93555,2026-02-08,PROD-002,8,200.0
93556,2026-01-07,PROD-005,7,700.0
93557,2026-02-05,PROD-002,7,175.0
93558,2026-02-22,PROD-003,8,87.92
93559,2026-01-09,PROD-004,7,35.0
93560,2026-02-13,PROD-003,1,10.99
93561,2026-02-04,PROD-004,8,40.0
93562,2026-02-11,PROD-001,6,93.0
93563,2026-01-16,PROD-005,5,500.0
93564,2026-01-21,PROD-001,2,31.0
93565,2026-01-19,PROD-005,4,400.0
93566,2026-02-08,PROD-004,1,5.0
93567,2026-01-12,PROD-004,3,15.0
93568,2026-01-14,PROD-004,7,35.0
93569,2026-01-31,PROD-006,5,226.25
93570,2026-01-23,PROD-002,9,225.0
93571,2026-01-08,PROD-005,4,400.0
93572,2026-03-01,PROD-004,7,35.0
93573,2026-01-15,PROD-001,9,139.5
93574,2026-02-09,PROD-005,8,800.0
93575,2026-02-13,PROD-001,8,124.0
93576,2026-01-28,PROD-006,3,135.75
93577,2026-02-11,PROD-002,1,25.0
93578,2026-01-14,PROD-002,7,175.0
93579,2026-02-13,PROD-001,10,155.0
93580,2026-01-12,PROD-006,8,362.0
93581,2026-01-07,PROD-004,7,35.0
93582,2026-01-11,PROD-006,7,316.75
93583,2026-01-22,PROD-002,4,100.0
93584,2026-02-05,PROD-004,1,5.0
93585,2026-02-21,PROD-006,10,452.5
93586,2026-02-16,PROD-006,10,452.5
93587,2026-01-20,PROD-004,6,30.0
93588,2026-01-27,PROD-005,10,1000.0
93589,2026-02-27,PROD-006,5,226.25
93590,2026-02-21,PROD-006,8,362.0
93591,2026-02-10,PROD-004,5,25.0
93592,2026-02-02,PROD-006,5,226.25
93593,2026-02-06,PROD-001,1,15.5
93594,2026-01-19,PROD-005,1,100.0
93595,2026-02-12,PROD-003,10,109.9
93596,2026-02-19,PROD-003,6,65.94
93597,2026-02-26,PROD-004,1,5.0
93598,2026-02-27,PROD-004,5,25.0
93599,2026-02-19,PROD-006,4,181.0
93600,2026-01-01,PROD-001,5,77.5
93601,2026-02-07,PROD-001,10,155.0
93602,2026-02-06,PROD-001,5,77.5
93603,2026-02-06,PROD-003,9,98.91
93604,2026-02-22,PROD-005,10,1000.0
93605,2026-01-21,PROD-006,4,181.0
93606,2026-01-29,PROD-003,2,21.98
93607,2026-01-02,PROD-001,1,15.5
93608,2026-02-13,PROD-002,10,250.0
93609,2026-01-03,PROD-003,6,65.94
93610,2026-01-15,PROD-004,9,45.0
93611,2026-02-18,PROD-003,2,21.98
93612,2026-02-27,PROD-003,8,87.92
93613,2026-02-21,PROD-005,3,300.0
93614,2026-02-28,PROD-006,10,452.5
93615,2026-01-14,PROD-001,2,31.0
93616,2026-01-25,PROD-005,3,300.0
93617,2026-02-28,PROD-004,2,10.0
93618,2026-02-13,PROD-006,1,45.25
93619,2026-02-07,PROD-002,3,75.0
93620,2026-01-30,PROD-005,6,600.0
93621,2026-02-27,PROD-005,10,1000.0
93622,2026-02-03,PROD-005,3,300.0
93623,2026-02-06,PROD-003,2,21.98
93624,2026-02-13,PROD-002,8,200.0
93625,2026-01-24,PROD-003,8,87.92
93626,2026-01-07,PROD-005,3,300.0
93627,2026-02-14,PROD-004,1,5.0
93628,2026-02-03,PROD-005,10,1000.0
93629,2026-01-23,PROD-006,7,316.75
93630,2026-01-17,PROD-002,4,100.0
93631,2026-01-01,PROD-003,5,54.95
93632,2026-02-13,PROD-001,5,77.5
93633,2026-02-11,PROD-005,4,400.0
93634,2026-02-19,PROD-004,1,5.0
93635,2026-02-08,PROD-003,1,10.99
93636,2026-02-13,PROD-006,4,181.0
93637,2026-01-03,PROD-006,4,181.0
93638,2026-02-14,PROD-003,6,65.94
93639,2026-01-30,PROD-002,9,225.0
93640,2026-02-05,PROD-006,10,452.5
93641,2026-02-21,PROD-004,9,45.0
93642,2026-01-23,PROD-001,3,46.5
93643,2026-01-27,PROD-003,6,65.94
93644,2026-01-05,PROD-001,8,124.0
93645,2026-02-07,PROD-004,5,25.0
93646,2026-02-17,PROD-006,3,135.75
93647,2026-02-06,PROD-004,9,45.0
93648,2026-02-23,PROD-003,6,65.94
93649,2026-01-16,PROD-003,4,43.96
93650,2026-01-16,PROD-003,8,87.92
93651,2026-01-04,PROD-003,4,43.96
93652,2026-02-07,PROD-005,5,500.0
93653,2026-01-15,PROD-004,5,25.0
93654,2026-01-18,PROD-002,10,250.0
93655,2026-01-06,PROD-002,8,200.0
93656,2026-01-31,PROD-004,7,35.0
93657,2026-02-12,PROD-004,9,45.0
93658,2026-02-22,PROD-002,10,250.0
93659,2026-02-20,PROD-003,10,109.9
93660,2026-02-14,PROD-003,10,109.9
93661,2026-02-17,PROD-003,9,98.91
93662,2026-02-25,PROD-003,10,109.9
93663,2026-01-26,PROD-005,9,900.0
93664,2026-02-24,PROD-004,5,25.0
93665,2026-01-05,PROD-003,10,109.9
93666,2026-01-19,PROD-003,4,43.96
93667,2026-02-28,PROD-002,8,200.0
93668,2026-02-25,PROD-002,4,100.0
93669,2026-02-27,PROD-002,3,75.0
93670,2026-02-18,PROD-002,5,125.0
93671,2026-01-02,PROD-002,5,125.0
93672,2026-02-10,PROD-004,6,30.0
93673,2026-01-31,PROD-004,10,50.0
93674,2026-01-23,PROD-003,5,54.95
93675,2026-01-08,PROD-006,5,226.25
93676,2026-01-10,PROD-004,8,40.0
93677,2026-02-25,PROD-001,9,139.5
93678,2026-02-26,PROD-002,10,250.0
93679,2026-02-28,PROD-005,10,1000.0
93680,2026-01-16,PROD-003,8,87.92
93681,2026-01-08,PROD-005,5,500.0
93682,2026-01-25,PROD-005,5,500.0
93683,2026-01-06,PROD-006,10,452.5
93684,2026-01-24,PROD-005,5,500.0
93685,2026-03-01,PROD-004,8,40.0
93686,2026-02-22,PROD-006,9,407.25
93687,2026-01-31,PROD-004,2,10.0
93688,2026-02-15,PROD-005,2,200.0
93689,2026-01-25,PROD-006,5,226.25
93690,2026-01-08,PROD-006,9,407.25
93691,2026-01-19,PROD-001,1,15.5
93692,2026-01-11,PROD-004,9,45.0
93693,2026-02-01,PROD-003,8,87.92
93694,2026-01-30,PROD-001,6,93.0
